Time,gENROE.delta,gENROE.PELEC,eXAC1_1.EFD,gENROE.SPEED,GEN1.V,LOAD.V,GEN2.V,FAULT.V
0.0948,0.60045785,0.40000004,1.4314197,-4.8462867e-10,0.99999994,0.9919935,0.99999994,0.99598414
0.095,0.60045785,0.40000004,1.4314197,-4.8563803e-10,0.99999994,0.9919935,0.99999994,0.99598414
0.0952,0.60045785,0.40000004,1.4314197,-4.866473e-10,0.99999994,0.9919935,0.99999994,0.99598414
0.0954,0.60045785,0.40000004,1.4314197,-4.876565e-10,0.99999994,0.9919935,0.99999994,0.99598414
0.0956,0.60045785,0.40000004,1.4314197,-4.8866566e-10,0.99999994,0.9919935,0.99999994,0.99598414
0.0958,0.60045785,0.40000004,1.4314197,-4.896748e-10,0.99999994,0.9919935,0.99999994,0.99598414
0.096,0.60045785,0.40000004,1.4314197,-4.906838e-10,0.99999994,0.9919935,0.99999994,0.99598414
0.0962,0.60045785,0.40000004,1.4314197,-4.916928e-10,0.99999994,0.9919935,0.99999994,0.99598414
0.0964,0.60045785,0.40000004,1.4314197,-4.9270177e-10,0.99999994,0.9919935,0.99999994,0.99598414
0.0966,0.60045785,0.40000004,1.4314197,-4.9371063e-10,0.99999994,0.9919935,0.99999994,0.99598414
0.0968,0.60045785,0.40000004,1.4314197,-4.9471943e-10,0.99999994,0.9919935,0.99999994,0.99598414
0.097,0.60045785,0.40000004,1.4314197,-4.957282e-10,0.99999994,0.9919935,0.99999994,0.99598414
0.0972,0.60045785,0.40000004,1.4314197,-4.967369e-10,0.99999994,0.9919935,0.99999994,0.99598414
0.0974,0.60045785,0.40000004,1.4314197,-4.9774546e-10,0.99999994,0.9919935,0.99999994,0.99598414
0.0976,0.60045785,0.40000004,1.4314197,-4.9875404e-10,0.99999994,0.9919935,0.99999994,0.99598414
0.0978,0.60045785,0.40000004,1.4314197,-4.9976256e-10,0.99999994,0.9919935,0.99999994,0.99598414
0.098,0.60045785,0.40000004,1.4314197,-5.0077104e-10,0.99999994,0.9919935,0.99999994,0.99598414
0.0982,0.60045785,0.40000004,1.4314197,-5.017794e-10,0.99999994,0.9919935,0.99999994,0.99598414
0.0984,0.60045785,0.40000004,1.4314197,-5.0278776e-10,0.99999994,0.9919935,0.99999994,0.99598414
0.0986,0.60045785,0.40000004,1.4314197,-5.03796e-10,0.99999994,0.9919935,0.99999994,0.99598414
0.0988,0.60045785,0.40000004,1.4314197,-5.048042e-10,0.99999994,0.9919935,0.99999994,0.99598414
0.099,0.60045785,0.40000004,1.4314197,-5.058124e-10,0.99999994,0.9919935,0.99999994,0.99598414
0.0992,0.60045785,0.40000004,1.4314197,-5.068205e-10,0.99999994,0.9919935,0.99999994,0.99598414
0.0994,0.60045785,0.40000004,1.4314197,-5.078285e-10,0.99999994,0.9919935,0.99999994,0.99598414
0.0996,0.60045785,0.40000004,1.4314197,-5.088365e-10,0.99999994,0.9919935,0.99999994,0.99598414
0.0998,0.60045785,0.40000004,1.4314197,-5.098444e-10,0.99999994,0.9919935,0.99999994,0.99598414
0.1,0.60045785,0.40000004,1.4314197,-5.1085225e-10,0.99999994,0.9919935,0.99999994,0.99598414
0.1002,0.60045785,0.40000004,1.4314197,-5.1186005e-10,0.99999994,0.9919935,0.99999994,0.99598414
0.1004,0.60045785,0.40000004,1.4314197,-5.1286775e-10,0.99999994,0.9919935,0.99999994,0.99598414
0.1006,0.60045785,0.40000004,1.4314197,-5.1387544e-10,0.99999994,0.9919935,0.99999994,0.99598414
0.1008,0.60045785,0.40000004,1.4314197,-5.148831e-10,0.99999994,0.9919935,0.99999994,0.99598414
0.101,0.60045785,0.40000004,1.4314197,-5.158906e-10,0.99999994,0.9919935,0.99999994,0.99598414
0.1012,0.60045785,0.40000004,1.4314197,-5.1689814e-10,0.99999994,0.9919935,0.99999994,0.99598414
0.1014,0.60045785,0.40000004,1.4314197,-5.1790555e-10,0.99999994,0.9919935,0.99999994,0.99598414
0.1016,0.60045785,0.40000004,1.4314197,-5.1891297e-10,0.99999994,0.9919935,0.99999994,0.99598414
0.1018,0.60045785,0.40000004,1.4314197,-5.199203e-10,0.99999994,0.9919935,0.99999994,0.99598414
0.102,0.60045785,0.40000004,1.4314197,-5.209275e-10,0.99999994,0.9919935,0.99999994,0.99598414
0.1022,0.60045785,0.40000004,1.4314197,-5.219347e-10,0.99999994,0.9919935,0.99999994,0.99598414
0.1024,0.60045785,0.40000004,1.4314197,-5.2294186e-10,0.99999994,0.9919935,0.99999994,0.99598414
0.1026,0.60045785,0.40000004,1.4314197,-5.2394894e-10,0.99999994,0.9919935,0.99999994,0.99598414
0.1028,0.60045785,0.40000004,1.4314197,-5.2495597e-10,0.99999994,0.9919935,0.99999994,0.99598414
0.103,0.60045785,0.40000004,1.4314197,-5.2596294e-10,0.99999994,0.9919935,0.99999994,0.99598414
0.1032,0.60045785,0.40000004,1.4314197,-5.2696986e-10,0.99999994,0.9919935,0.99999994,0.99598414
0.1034,0.60045785,0.40000004,1.4314197,-5.279767e-10,0.99999994,0.9919935,0.99999994,0.99598414
0.1036,0.60045785,0.40000004,1.4314197,-5.2898347e-10,0.99999994,0.9919935,0.99999994,0.99598414
0.1038,0.60045785,0.40000004,1.4314197,-5.299902e-10,0.99999994,0.9919935,0.99999994,0.99598414
0.104,0.60045785,0.40000004,1.4314197,-5.3099686e-10,0.99999994,0.9919935,0.99999994,0.99598414
0.1042,0.60045785,0.40000004,1.4314197,-5.320035e-10,0.99999994,0.9919935,0.99999994,0.99598414
0.1044,0.60045785,0.40000004,1.4314197,-5.3301e-10,0.99999994,0.9919935,0.99999994,0.99598414
0.1046,0.60045785,0.40000004,1.4314197,-5.340165e-10,0.99999994,0.9919935,0.99999994,0.99598414
0.1048,0.60045785,0.40000004,1.4314197,-5.3502297e-10,0.99999994,0.9919935,0.99999994,0.99598414
0.105,0.60045785,0.40000004,1.4314197,-5.360249e-10,0.99999994,0.9919935,0.99999994,0.99598414
0.1052,0.60045785,0.40000004,1.4314197,-5.37025e-10,0.99999994,0.9919935,0.99999994,0.99598414
0.1054,0.60045785,0.40000004,1.4314197,-5.3802496e-10,0.99999994,0.9919935,0.99999994,0.99598414
0.1056,0.60045785,0.40000004,1.4314197,-5.3902477e-10,0.99999994,0.9919935,0.99999994,0.99598414
0.1058,0.60045785,0.40000004,1.4314197,-5.400245e-10,0.99999994,0.9919935,0.99999994,0.99598414
0.106,0.60045785,0.40000004,1.4314197,-5.4102417e-10,0.99999994,0.9919935,0.99999994,0.99598414
0.1062,0.60045785,0.40000004,1.4314197,-5.4202376e-10,0.99999994,0.9919935,0.99999994,0.99598414
0.1064,0.60045785,0.40000004,1.4314197,-5.430232e-10,0.99999994,0.9919935,0.99999994,0.99598414
0.1066,0.60045785,0.40000004,1.4314197,-5.440225e-10,0.99999994,0.9919935,0.99999994,0.99598414
0.1068,0.60045785,0.40000004,1.4314197,-5.450217e-10,0.99999994,0.9919935,0.99999994,0.99598414
0.107,0.60045785,0.40000004,1.4314197,-5.4602084e-10,0.99999994,0.9919935,0.99999994,0.99598414
0.1072,0.60045785,0.40000004,1.4314197,-5.470198e-10,0.99999994,0.9919935,0.99999994,0.99598414
0.1074,0.60045785,0.40000004,1.4314197,-5.4801874e-10,0.99999994,0.9919935,0.99999994,0.99598414
0.1076,0.60045785,0.40000004,1.4314197,-5.4901755e-10,0.99999994,0.9919935,0.99999994,0.99598414
0.1078,0.60045785,0.40000004,1.4314197,-5.500162e-10,0.99999994,0.9919935,0.99999994,0.99598414
0.108,0.60045785,0.40000004,1.4314197,-5.510148e-10,0.99999994,0.9919935,0.99999994,0.99598414
0.1082,0.60045785,0.40000004,1.4314197,-5.5201327e-10,0.99999994,0.9919935,0.99999994,0.99598414
0.1084,0.60045785,0.40000004,1.4314197,-5.5301164e-10,0.99999994,0.9919935,0.99999994,0.99598414
0.1086,0.60045785,0.40000004,1.4314197,-5.540099e-10,0.99999994,0.9919935,0.99999994,0.99598414
0.1088,0.60045785,0.40000004,1.4314197,-5.5500804e-10,0.99999994,0.9919935,0.99999994,0.99598414
0.109,0.60045785,0.40000004,1.4314197,-5.560061e-10,0.99999994,0.9919935,0.99999994,0.99598414
0.1092,0.60045785,0.40000004,1.4314197,-5.5700405e-10,0.99999994,0.9919935,0.99999994,0.99598414
0.1094,0.60045785,0.40000004,1.4314197,-5.5800187e-10,0.99999994,0.9919935,0.99999994,0.99598414
0.1096,0.60045785,0.40000004,1.4314197,-5.589996e-10,0.99999994,0.9919935,0.99999994,0.99598414
0.1098,0.60045785,0.40000004,1.4314197,-5.599972e-10,0.99999994,0.9919935,0.99999994,0.99598414
0.11,0.60045785,0.40000004,1.4314197,-5.6099475e-10,0.99999994,0.9919935,0.99999994,0.99598414
0.1102,0.60045785,0.40000004,1.4314197,-5.619922e-10,0.99999994,0.9919935,0.99999994,0.99598414
0.1104,0.60045785,0.40000004,1.4314197,-5.6298943e-10,0.99999994,0.9919935,0.99999994,0.99598414
0.1106,0.60045785,0.40000004,1.4314197,-5.6398664e-10,0.99999994,0.9919935,0.99999994,0.99598414
0.1108,0.60045785,0.40000004,1.4314197,-5.649837e-10,0.99999994,0.9919935,0.99999994,0.99598414
0.111,0.60045785,0.40000004,1.4314197,-5.659807e-10,0.99999994,0.9919935,0.99999994,0.99598414
0.1112,0.60045785,0.40000004,1.4314197,-5.669776e-10,0.99999994,0.9919935,0.99999994,0.99598414
0.1114,0.60045785,0.40000004,1.4314197,-5.6797433e-10,0.99999994,0.9919935,0.99999994,0.99598414
0.1116,0.60045785,0.40000004,1.4314197,-5.6897104e-10,0.99999994,0.9919935,0.99999994,0.99598414
0.1118,0.60045785,0.40000004,1.4314197,-5.699676e-10,0.99999994,0.9919935,0.99999994,0.99598414
0.112,0.60045785,0.40000004,1.4314197,-5.70964e-10,0.99999994,0.9919935,0.99999994,0.99598414
0.1122,0.60045785,0.40000004,1.4314197,-5.7196037e-10,0.99999994,0.9919935,0.99999994,0.99598414
0.1124,0.60045785,0.40000004,1.4314197,-5.729566e-10,0.99999994,0.9919935,0.99999994,0.99598414
0.1126,0.60045785,0.40000004,1.4314197,-5.739527e-10,0.99999994,0.9919935,0.99999994,0.99598414
0.1128,0.60045785,0.40000004,1.4314197,-5.7494876e-10,0.99999994,0.9919935,0.99999994,0.99598414
0.113,0.60045785,0.40000004,1.4314197,-5.759447e-10,0.99999994,0.9919935,0.99999994,0.99598414
0.1132,0.60045785,0.40000004,1.4314197,-5.769405e-10,0.99999994,0.9919935,0.99999994,0.99598414
0.1134,0.60045785,0.40000004,1.4314197,-5.779362e-10,0.99999994,0.9919935,0.99999994,0.99598414
0.1136,0.60045785,0.40000004,1.4314197,-5.789318e-10,0.99999994,0.9919935,0.99999994,0.99598414
0.1138,0.60045785,0.40000004,1.4314197,-5.799273e-10,0.99999994,0.9919935,0.99999994,0.99598414
0.114,0.60045785,0.40000004,1.4314197,-5.8092264e-10,0.99999994,0.9919935,0.99999994,0.99598414
0.1142,0.60045785,0.40000004,1.4314197,-5.819179e-10,0.99999994,0.9919935,0.99999994,0.99598414
0.1144,0.60045785,0.40000004,1.4314197,-5.829131e-10,0.99999994,0.9919935,0.99999994,0.99598414
0.1146,0.60045785,0.40000004,1.4314197,-5.8390814e-10,0.99999994,0.9919935,0.99999994,0.99598414
0.1148,0.60045785,0.40000004,1.4314197,-5.849031e-10,0.99999994,0.9919935,0.99999994,0.99598414
0.115,0.60045785,0.40000004,1.4314197,-5.8589794e-10,0.99999994,0.9919935,0.99999994,0.99598414
0.1152,0.60045785,0.40000004,1.4314197,-5.868927e-10,0.99999994,0.9919935,0.99999994,0.99598414
0.1154,0.60045785,0.40000004,1.4314197,-5.8788735e-10,0.99999994,0.9919935,0.99999994,0.99598414
0.1156,0.60045785,0.40000004,1.4314197,-5.888819e-10,0.99999994,0.9919935,0.99999994,0.99598414
0.1158,0.60045785,0.40000004,1.4314197,-5.898763e-10,0.99999994,0.9919935,0.99999994,0.99598414
0.116,0.60045785,0.40000004,1.4314197,-5.9087063e-10,0.99999994,0.9919935,0.99999994,0.99598414
0.1162,0.60045785,0.40000004,1.4314197,-5.9186483e-10,0.99999994,0.9919935,0.99999994,0.99598414
0.1164,0.60045785,0.40000004,1.4314197,-5.9285893e-10,0.99999994,0.9919935,0.99999994,0.99598414
0.1166,0.60045785,0.40000004,1.4314197,-5.938529e-10,0.99999994,0.9919935,0.99999994,0.99598414
0.1168,0.60045785,0.40000004,1.4314197,-5.9484684e-10,0.99999994,0.9919935,0.99999994,0.99598414
0.117,0.60045785,0.40000004,1.4314197,-5.958406e-10,0.99999994,0.9919935,0.99999994,0.99598414
0.1172,0.60045785,0.40000004,1.4314197,-5.968343e-10,0.99999994,0.9919935,0.99999994,0.99598414
0.1174,0.60045785,0.40000004,1.4314197,-5.9782784e-10,0.99999994,0.9919935,0.99999994,0.99598414
0.1176,0.60045785,0.40000004,1.4314197,-5.988213e-10,0.99999994,0.9919935,0.99999994,0.99598414
0.1178,0.60045785,0.40000004,1.4314197,-5.998147e-10,0.99999994,0.9919935,0.99999994,0.99598414
0.118,0.60045785,0.40000004,1.4314197,-6.008079e-10,0.99999994,0.9919935,0.99999994,0.99598414
0.1182,0.60045785,0.40000004,1.4314197,-6.0180105e-10,0.99999994,0.9919935,0.99999994,0.99598414
0.1184,0.60045785,0.40000004,1.4314197,-6.027941e-10,0.99999994,0.9919935,0.99999994,0.99598414
0.1186,0.60045785,0.40000004,1.4314197,-6.03787e-10,0.99999994,0.9919935,0.99999994,0.99598414
0.1188,0.60045785,0.40000004,1.4314197,-6.047799e-10,0.99999994,0.9919935,0.99999994,0.99598414
0.119,0.60045785,0.40000004,1.4314197,-6.057726e-10,0.99999994,0.9919935,0.99999994,0.99598414
0.1192,0.60045785,0.40000004,1.4314197,-6.067652e-10,0.99999994,0.9919935,0.99999994,0.99598414
0.1194,0.60045785,0.40000004,1.4314197,-6.0775773e-10,0.99999994,0.9919935,0.99999994,0.99598414
0.1196,0.60045785,0.40000004,1.4314197,-6.087501e-10,0.99999994,0.9919935,0.99999994,0.99598414
0.1198,0.60045785,0.40000004,1.4314197,-6.097424e-10,0.99999994,0.9919935,0.99999994,0.99598414
0.12,0.60045785,0.40000004,1.4314197,-6.107346e-10,0.99999994,0.9919935,0.99999994,0.99598414
0.1202,0.60045785,0.40000004,1.4314197,-6.1172667e-10,0.99999994,0.9919935,0.99999994,0.99598414
0.1204,0.60045785,0.40000004,1.4314197,-6.1271865e-10,0.99999994,0.9919935,0.99999994,0.99598414
0.1206,0.60045785,0.40000004,1.4314197,-6.137105e-10,0.99999994,0.9919935,0.99999994,0.99598414
0.1208,0.60045785,0.40000004,1.4314197,-6.1470223e-10,0.99999994,0.9919935,0.99999994,0.99598414
0.121,0.60045785,0.40000004,1.4314197,-6.1569394e-10,0.99999994,0.9919935,0.99999994,0.99598414
0.1212,0.60045785,0.40000004,1.4314197,-6.166855e-10,0.99999994,0.9919935,0.99999994,0.99598414
0.1214,0.60045785,0.40000004,1.4314197,-6.176769e-10,0.99999994,0.9919935,0.99999994,0.99598414
0.1216,0.60045785,0.40000004,1.4314197,-6.1866823e-10,0.99999994,0.9919935,0.99999994,0.99598414
0.1218,0.60045785,0.40000004,1.4314197,-6.1965943e-10,0.99999994,0.9919935,0.99999994,0.99598414
0.122,0.60045785,0.40000004,1.4314197,-6.206506e-10,0.99999994,0.9919935,0.99999994,0.99598414
0.1222,0.60045785,0.40000004,1.4314197,-6.2164157e-10,0.99999994,0.9919935,0.99999994,0.99598414
0.1224,0.60045785,0.40000004,1.4314197,-6.226325e-10,0.99999994,0.9919935,0.99999994,0.99598414
0.1226,0.60045785,0.40000004,1.4314197,-6.236233e-10,0.99999994,0.9919935,0.99999994,0.99598414
0.1228,0.60045785,0.40000004,1.4314197,-6.2461397e-10,0.99999994,0.9919935,0.99999994,0.99598414
0.123,0.60045785,0.40000004,1.4314197,-6.2560457e-10,0.99999994,0.9919935,0.99999994,0.99598414
0.1232,0.60045785,0.40000004,1.4314197,-6.2659505e-10,0.99999994,0.9919935,0.99999994,0.99598414
0.1234,0.60045785,0.40000004,1.4314197,-6.2758543e-10,0.99999994,0.9919935,0.99999994,0.99598414
0.1236,0.60045785,0.40000004,1.4314197,-6.285757e-10,0.99999994,0.9919935,0.99999994,0.99598414
0.1238,0.60045785,0.40000004,1.4314197,-6.2956584e-10,0.99999994,0.9919935,0.99999994,0.99598414
0.124,0.60045785,0.40000004,1.4314197,-6.3055594e-10,0.99999994,0.9919935,0.99999994,0.99598414
0.1242,0.60045785,0.40000004,1.4314197,-6.3154587e-10,0.99999994,0.9919935,0.99999994,0.99598414
0.1244,0.60045785,0.40000004,1.4314197,-6.325357e-10,0.99999994,0.9919935,0.99999994,0.99598414
0.1246,0.60045785,0.40000004,1.4314197,-6.3352545e-10,0.99999994,0.9919935,0.99999994,0.99598414
0.1248,0.60045785,0.40000004,1.4314197,-6.3451505e-10,0.99999994,0.9919935,0.99999994,0.99598414
0.125,0.60045785,0.40000004,1.4314197,-6.355046e-10,0.99999994,0.9919935,0.99999994,0.99598414
0.1252,0.60045785,0.40000004,1.4314197,-6.36494e-10,0.99999994,0.9919935,0.99999994,0.99598414
0.1254,0.60045785,0.40000004,1.4314197,-6.374833e-10,0.99999994,0.9919935,0.99999994,0.99598414
0.1256,0.60045785,0.40000004,1.4314197,-6.384725e-10,0.99999994,0.9919935,0.99999994,0.99598414
0.1258,0.60045785,0.40000004,1.4314197,-6.394616e-10,0.99999994,0.9919935,0.99999994,0.99598414
0.126,0.60045785,0.40000004,1.4314197,-6.404506e-10,0.99999994,0.9919935,0.99999994,0.99598414
0.1262,0.60045785,0.40000004,1.4314197,-6.4143946e-10,0.99999994,0.9919935,0.99999994,0.99598414
0.1264,0.60045785,0.40000004,1.4314197,-6.424283e-10,0.99999994,0.9919935,0.99999994,0.99598414
0.1266,0.60045785,0.40000004,1.4314197,-6.4341693e-10,0.99999994,0.9919935,0.99999994,0.99598414
0.1268,0.60045785,0.40000004,1.4314197,-6.444055e-10,0.99999994,0.9919935,0.99999994,0.99598414
0.127,0.60045785,0.40000004,1.4314197,-6.4539396e-10,0.99999994,0.9919935,0.99999994,0.99598414
0.1272,0.60045785,0.40000004,1.4314197,-6.463823e-10,0.99999994,0.9919935,0.99999994,0.99598414
0.1274,0.60045785,0.40000004,1.4314197,-6.4737055e-10,0.99999994,0.9919935,0.99999994,0.99598414
0.1276,0.60045785,0.40000004,1.4314197,-6.4835864e-10,0.99999994,0.9919935,0.99999994,0.99598414
0.1278,0.60045785,0.40000004,1.4314197,-6.493467e-10,0.99999994,0.9919935,0.99999994,0.99598414
0.128,0.60045785,0.40000004,1.4314197,-6.503346e-10,0.99999994,0.9919935,0.99999994,0.99598414
0.1282,0.60045785,0.40000004,1.4314197,-6.5132244e-10,0.99999994,0.9919935,0.99999994,0.99598414
0.1284,0.60045785,0.40000004,1.4314197,-6.5231015e-10,0.99999994,0.9919935,0.99999994,0.99598414
0.1286,0.60045785,0.40000004,1.4314197,-6.5329775e-10,0.99999994,0.9919935,0.99999994,0.99598414
0.1288,0.60045785,0.40000004,1.4314197,-6.5428524e-10,0.99999994,0.9919935,0.99999994,0.99598414
0.129,0.60045785,0.40000004,1.4314197,-6.552726e-10,0.99999994,0.9919935,0.99999994,0.99598414
0.1292,0.60045785,0.40000004,1.4314197,-6.5625994e-10,0.99999994,0.9919935,0.99999994,0.99598414
0.1294,0.60045785,0.40000004,1.4314197,-6.572471e-10,0.99999994,0.9919935,0.99999994,0.99598414
0.1296,0.60045785,0.40000004,1.4314197,-6.5823413e-10,0.99999994,0.9919935,0.99999994,0.99598414
0.1298,0.60045785,0.40000004,1.4314197,-6.592211e-10,0.99999994,0.9919935,0.99999994,0.99598414
0.13,0.60045785,0.40000004,1.4314197,-6.60208e-10,0.99999994,0.9919935,0.99999994,0.99598414
0.1302,0.60045785,0.40000004,1.4314197,-6.611947e-10,0.99999994,0.9919935,0.99999994,0.99598414
0.1304,0.60045785,0.40000004,1.4314197,-6.6218137e-10,0.99999994,0.9919935,0.99999994,0.99598414
0.1306,0.60045785,0.40000004,1.4314197,-6.631679e-10,0.99999994,0.9919935,0.99999994,0.99598414
0.1308,0.60045785,0.40000004,1.4314197,-6.6415434e-10,0.99999994,0.9919935,0.99999994,0.99598414
0.131,0.60045785,0.40000004,1.4314197,-6.6514066e-10,0.99999994,0.9919935,0.99999994,0.99598414
0.1312,0.60045785,0.40000004,1.4314197,-6.661269e-10,0.99999994,0.9919935,0.99999994,0.99598414
0.1314,0.60045785,0.40000004,1.4314197,-6.67113e-10,0.99999994,0.9919935,0.99999994,0.99598414
0.1316,0.60045785,0.40000004,1.4314197,-6.68099e-10,0.99999994,0.9919935,0.99999994,0.99598414
0.1318,0.60045785,0.40000004,1.4314197,-6.690849e-10,0.99999994,0.9919935,0.99999994,0.99598414
0.132,0.60045785,0.40000004,1.4314197,-6.7007067e-10,0.99999994,0.9919935,0.99999994,0.99598414
0.1322,0.60045785,0.40000004,1.4314197,-6.710564e-10,0.99999994,0.9919935,0.99999994,0.99598414
0.1324,0.60045785,0.40000004,1.4314197,-6.720419e-10,0.99999994,0.9919935,0.99999994,0.99598414
0.1326,0.60045785,0.40000004,1.4314197,-6.730274e-10,0.99999994,0.9919935,0.99999994,0.99598414
0.1328,0.60045785,0.40000004,1.4314197,-6.740128e-10,0.99999994,0.9919935,0.99999994,0.99598414
0.133,0.60045785,0.40000004,1.4314197,-6.7499806e-10,0.99999994,0.9919935,0.99999994,0.99598414
0.1332,0.60045785,0.40000004,1.4314197,-6.759832e-10,0.99999994,0.9919935,0.99999994,0.99598414
0.1334,0.60045785,0.40000004,1.4314197,-6.7696826e-10,0.99999994,0.9919935,0.99999994,0.99598414
0.1336,0.60045785,0.40000004,1.4314197,-6.779532e-10,0.99999994,0.9919935,0.99999994,0.99598414
0.1338,0.60045785,0.40000004,1.4314197,-6.78938e-10,0.99999994,0.9919935,0.99999994,0.99598414
0.134,0.60045785,0.40000004,1.4314197,-6.7992273e-10,0.99999994,0.9919935,0.99999994,0.99598414
0.1342,0.60045785,0.40000004,1.4314197,-6.8090733e-10,0.99999994,0.9919935,0.99999994,0.99598414
0.1344,0.60045785,0.40000004,1.4314197,-6.818919e-10,0.99999994,0.9919935,0.99999994,0.99598414
0.1346,0.60045785,0.40000004,1.4314197,-6.8287626e-10,0.99999994,0.9919935,0.99999994,0.99598414
0.1348,0.60045785,0.40000004,1.4314197,-6.838606e-10,0.99999994,0.9919935,0.99999994,0.99598414
0.135,0.60045785,0.40000004,1.4314197,-6.8484474e-10,0.99999994,0.9919935,0.99999994,0.99598414
0.1352,0.60045785,0.40000004,1.4314197,-6.8582884e-10,0.99999994,0.9919935,0.99999994,0.99598414
0.1354,0.60045785,0.40000004,1.4314197,-6.8681283e-10,0.99999994,0.9919935,0.99999994,0.99598414
0.1356,0.60045785,0.40000004,1.4314197,-6.877967e-10,0.99999994,0.9919935,0.99999994,0.99598414
0.1358,0.60045785,0.40000004,1.4314197,-6.887805e-10,0.99999994,0.9919935,0.99999994,0.99598414
0.136,0.60045785,0.40000004,1.4314197,-6.8976413e-10,0.99999994,0.9919935,0.99999994,0.99598414
0.1362,0.60045785,0.40000004,1.4314197,-6.907477e-10,0.99999994,0.9919935,0.99999994,0.99598414
0.1364,0.60045785,0.40000004,1.4314197,-6.917311e-10,0.99999994,0.9919935,0.99999994,0.99598414
0.1366,0.60045785,0.40000004,1.4314197,-6.9271444e-10,0.99999994,0.9919935,0.99999994,0.99598414
0.1368,0.60045785,0.40000004,1.4314197,-6.936977e-10,0.99999994,0.9919935,0.99999994,0.99598414
0.137,0.60045785,0.40000004,1.4314197,-6.946808e-10,0.99999994,0.9919935,0.99999994,0.99598414
0.1372,0.60045785,0.40000004,1.4314197,-6.9566386e-10,0.99999994,0.9919935,0.99999994,0.99598414
0.1374,0.60045785,0.40000004,1.4314197,-6.9664674e-10,0.99999994,0.9919935,0.99999994,0.99598414
0.1376,0.60045785,0.40000004,1.4314197,-6.9762957e-10,0.99999994,0.9919935,0.99999994,0.99598414
0.1378,0.60045785,0.40000004,1.4314197,-6.986123e-10,0.99999994,0.9919935,0.99999994,0.99598414
0.138,0.60045785,0.40000004,1.4314197,-6.995948e-10,0.99999994,0.9919935,0.99999994,0.99598414
0.1382,0.60045785,0.40000004,1.4314197,-7.005773e-10,0.99999994,0.9919935,0.99999994,0.99598414
0.1384,0.60045785,0.40000004,1.4314197,-7.015597e-10,0.99999994,0.9919935,0.99999994,0.99598414
0.1386,0.60045785,0.40000004,1.4314197,-7.0254197e-10,0.99999994,0.9919935,0.99999994,0.99598414
0.1388,0.60045785,0.40000004,1.4314197,-7.0352413e-10,0.99999994,0.9919935,0.99999994,0.99598414
0.139,0.60045785,0.40000004,1.4314197,-7.0450623e-10,0.99999994,0.9919935,0.99999994,0.99598414
0.1392,0.60045785,0.40000004,1.4314197,-7.0548817e-10,0.99999994,0.9919935,0.99999994,0.99598414
0.1394,0.60045785,0.40000004,1.4314197,-7.0647e-10,0.99999994,0.9919935,0.99999994,0.99598414
0.1396,0.60045785,0.40000004,1.4314197,-7.0745176e-10,0.99999994,0.9919935,0.99999994,0.99598414
0.1398,0.60045785,0.40000004,1.4314197,-7.0843337e-10,0.99999994,0.9919935,0.99999994,0.99598414
0.14,0.60045785,0.40000004,1.4314197,-7.094149e-10,0.99999994,0.9919935,0.99999994,0.99598414
0.1402,0.60045785,0.40000004,1.4314197,-7.1039635e-10,0.99999994,0.9919935,0.99999994,0.99598414
0.1404,0.60045785,0.40000004,1.4314197,-7.113777e-10,0.99999994,0.9919935,0.99999994,0.99598414
0.1406,0.60045785,0.40000004,1.4314197,-7.1235884e-10,0.99999994,0.9919935,0.99999994,0.99598414
0.1408,0.60045785,0.40000004,1.4314197,-7.1333994e-10,0.99999994,0.9919935,0.99999994,0.99598414
0.141,0.60045785,0.40000004,1.4314197,-7.1432094e-10,0.99999994,0.9919935,0.99999994,0.99598414
0.1412,0.60045785,0.40000004,1.4314197,-7.153019e-10,0.99999994,0.9919935,0.99999994,0.99598414
0.1414,0.60045785,0.40000004,1.4314197,-7.1628264e-10,0.99999994,0.9919935,0.99999994,0.99598414
0.1416,0.60045785,0.40000004,1.4314197,-7.172633e-10,0.99999994,0.9919935,0.99999994,0.99598414
0.1418,0.60045785,0.40000004,1.4314197,-7.1824385e-10,0.99999994,0.9919935,0.99999994,0.99598414
0.142,0.60045785,0.40000004,1.4314197,-7.1922435e-10,0.99999994,0.9919935,0.99999994,0.99598414
0.1422,0.60045785,0.40000004,1.4314197,-7.202047e-10,0.99999994,0.9919935,0.99999994,0.99598414
0.1424,0.60045785,0.40000004,1.4314197,-7.2118495e-10,0.99999994,0.9919935,0.99999994,0.99598414
0.1426,0.60045785,0.40000004,1.4314197,-7.221651e-10,0.99999994,0.9919935,0.99999994,0.99598414
0.1428,0.60045785,0.40000004,1.4314197,-7.231451e-10,0.99999994,0.9919935,0.99999994,0.99598414
0.143,0.60045785,0.40000004,1.4314197,-7.2412504e-10,0.99999994,0.9919935,0.99999994,0.99598414
0.1432,0.60045785,0.40000004,1.4314197,-7.2510487e-10,0.99999994,0.9919935,0.99999994,0.99598414
0.1434,0.60045785,0.40000004,1.4314197,-7.260846e-10,0.99999994,0.9919935,0.99999994,0.99598414
0.1436,0.60045785,0.40000004,1.4314197,-7.270642e-10,0.99999994,0.9919935,0.99999994,0.99598414
0.1438,0.60045785,0.40000004,1.4314197,-7.280437e-10,0.99999994,0.9919935,0.99999994,0.99598414
0.144,0.60045785,0.40000004,1.4314197,-7.2902306e-10,0.99999994,0.9919935,0.99999994,0.99598414
