Time,gENROE.delta,gENROE.PELEC,eXAC1_1.EFD,gENROE.SPEED,GEN1.V,LOAD.V,GEN2.V,FAULT.V
1.29,0.600457800792162,0.39999999776088957,1.4314196924686724,-1.4439222420403202e-11,0.9999999918509582,0.9919935383289746,0.9999999957830458,0.995984173037675
1.296,0.600457800797645,0.3999999977972247,1.4314196924147335,-1.407123479106059e-11,0.9999999918499609,0.9919935383281431,0.9999999957825519,0.9959841730370214
1.302,0.600457800803128,0.39999999783355994,1.4314196923607951,-1.3703247161717974e-11,0.9999999918489635,0.9919935383273114,0.9999999957820581,0.995984173036368
1.308,0.600457800808611,0.39999999786989526,1.4314196923068563,-1.3335259532375358e-11,0.9999999918479662,0.99199353832648,0.9999999957815644,0.9959841730357146
1.314,0.600457800814094,0.39999999790623036,1.4314196922529177,-1.2967271903032745e-11,0.9999999918469687,0.9919935383256483,0.9999999957810705,0.9959841730350609
1.32,0.600457800819577,0.3999999979425659,1.431419692198979,-1.2599284273690129e-11,0.9999999918459714,0.9919935383248167,0.9999999957805766,0.9959841730344076
1.326,0.60045780082506,0.39999999797890096,1.4314196921450404,-1.2231296644347516e-11,0.999999991844974,0.9919935383239853,0.999999995780083,0.9959841730337542
1.332,0.6004578008305429,0.3999999980152357,1.4314196920911018,-1.1863309015004903e-11,0.9999999918439765,0.9919935383231536,0.9999999957795891,0.9959841730331008
1.338,0.600457800836026,0.3999999980515713,1.431419692037163,-1.1495321385662287e-11,0.999999991842979,0.9919935383223221,0.9999999957790953,0.9959841730324474
1.344,0.6004578008415089,0.39999999808790637,1.4314196919832243,-1.1127333756319675e-11,0.9999999918419816,0.9919935383214904,0.9999999957786014,0.9959841730317938
1.35,0.600457800846992,0.39999999812424186,1.4314196919292856,-1.0759346126977059e-11,0.9999999918409844,0.991993538320659,0.9999999957781077,0.9959841730311405
1.356,0.6004578008524749,0.39999999816057713,1.4314196918753468,-1.0391358497634444e-11,0.999999991839987,0.9919935383198274,0.9999999957776139,0.9959841730304871
1.362,0.6004578008579579,0.399999998196912,1.4314196918214084,-1.0023370868291831e-11,0.9999999918389895,0.9919935383189957,0.99999999577712,0.9959841730298334
1.368,0.6004578008634409,0.39999999823324733,1.4314196917674697,-9.655383238949215e-12,0.999999991837992,0.9919935383181642,0.9999999957766261,0.99598417302918
1.374,0.6004578008689239,0.39999999826958255,1.4314196917135311,-9.287395609606603e-12,0.9999999918369947,0.9919935383173327,0.9999999957761324,0.9959841730285267
1.38,0.6004578008744069,0.39999999830591787,1.4314196916595925,-8.919407980264001e-12,0.9999999918359973,0.9919935383165011,0.9999999957756386,0.9959841730278733
1.386,0.6004578008798899,0.3999999983422531,1.4314196916056536,-8.551420350921387e-12,0.9999999918349999,0.9919935383156696,0.9999999957751448,0.9959841730272199
1.392,0.6004578008853728,0.39999999837858824,1.431419691551715,-8.183432721578771e-12,0.9999999918340023,0.9919935383148379,0.9999999957746509,0.9959841730265664
1.398,0.6004578008908559,0.3999999984149235,1.4314196914977761,-7.815445092236158e-12,0.9999999918330053,0.9919935383140064,0.9999999957741572,0.995984173025913
1.404,0.6004578008963388,0.3999999984512588,1.4314196914438377,-7.447457462893544e-12,0.9999999918320077,0.9919935383131748,0.9999999957736634,0.9959841730252595
1.41,0.6004578009018218,0.3999999984875941,1.4314196913898989,-7.079469833550929e-12,0.9999999918310105,0.9919935383123433,0.9999999957731696,0.9959841730246062
1.416,0.6004578009073048,0.3999999985239293,1.4314196913359603,-6.711482204208315e-12,0.9999999918300129,0.9919935383115117,0.9999999957726758,0.9959841730239527
1.422,0.6004578009127878,0.39999999856026436,1.4314196912820218,-6.3434945748657006e-12,0.9999999918290156,0.9919935383106802,0.999999995772182,0.9959841730232993
1.428,0.6004578009182708,0.3999999985966,1.4314196912280832,-5.975506945523086e-12,0.9999999918280181,0.9919935383098487,0.9999999957716882,0.9959841730226457
1.434,0.6004578009237538,0.3999999986329351,1.4314196911741444,-5.607519316180472e-12,0.9999999918270208,0.991993538309017,0.9999999957711942,0.9959841730219923
1.44,0.6004578009292367,0.3999999986692703,1.4314196911202055,-5.2395316868378574e-12,0.9999999918260234,0.9919935383081855,0.9999999957707004,0.9959841730213388
1.446,0.6004578009347198,0.39999999870560554,1.431419691066267,-4.871544057495243e-12,0.9999999918250259,0.9919935383073539,0.9999999957702067,0.9959841730206854
1.452,0.6004578009402027,0.3999999987419405,1.4314196910123285,-4.503556428152629e-12,0.9999999918240284,0.9919935383065223,0.9999999957697129,0.9959841730200321
1.458,0.6004578009456858,0.39999999877827597,1.4314196909583896,-4.135568798810015e-12,0.9999999918230313,0.9919935383056908,0.999999995769219,0.9959841730193786
1.464,0.6004578009511687,0.399999998814611,1.431419690904451,-3.7675811694674e-12,0.9999999918220338,0.9919935383048591,0.9999999957687252,0.9959841730187252
